dir_id,dir_lab,film_id,film_lab,cand_id,cand_lab,cand_score,cand_film_id,cand_film_lab,score
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q3483334,Sidney L. Mason,62,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q7109722,Otto Matieson,64,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q382786,A. E. W. Mason,61,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q46152067,Marion Orth,61,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q4284144,Pyotr Masokha,64,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q2344578,Stephen C. Harrison,60,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q5699385,Antonio Podestá,62,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q447353,Osa Massen,64,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q1541704,Robert Carson,64,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q596801,Stu Jackson,61,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q3434739,Robert Carson,64,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q299419,Carlo Ponti,61,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q2156729,Robert Carson,64,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q5387056,Eric Mason,64,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q7143591,Pat Jackson,61,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q1376401,Sunset Carson,64,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q3658895,Carlo Sposito,64,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q21416476,Pat Gleason,61,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q6053793,Oscar Casco,61,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q75085212,José Casin,67,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q3186232,José Casa,60,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q259998,Marion Ross,61,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q5006843,C. S. Rao,63,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q6713101,M. S. Mani,60,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q3181206,John Carson,61,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q1487815,Jon Provost,61,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q2779102,Tom Mason,67,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q7387328,S. A. Ashokan,61,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q249792,Stig Claesson,64,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q506159,Pino Caruso,61,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q3498875,Steve Carlson,64,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q2076016,Peter Jason,61,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q21283222,Peter Canon,61,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q1239364,Don Most,60,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q557393,Martin Provost,62,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q562434,Jon Jost,60,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q1962798,Tom Mason,67,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q7803321,Tim Clawson,61,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q4738733,Alyson Best,61,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q7152255,Paul Mason,64,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q32917984,Jason St. Amour,62,,,0
Q521,C. Post Mason,Q125,The Martyrdom Of Nurse Cavell,Q2369235,Pyotr Mamonov,64,,,0
