dir_id,dir_lab,film_id,film_lab,cand_id,cand_lab,cand_score,cand_film_id,cand_film_lab,score
Q624,Louise Lovely,Q224,Jewelled Nights,Q1962284,Louis Lumière,64,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q59780899,Louise Willy,80,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q15117539,Louis Ravet,67,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q3837650,Louise Lovely,100,Q6189574,Jewelled Nights,100
Q624,Louise Lovely,Q224,Jewelled Nights,Q19361003,Will Louis,70,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q3568318,Willard Louis,62,Q6416970,Liebe nach Noten,39
Q624,Louise Lovely,Q224,Jewelled Nights,Q87618,Louis Nerz,61,Q684471,Mani dell'altro,40
Q624,Louise Lovely,Q224,Jewelled Nights,Q1500329,Ivy Close,64,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q357363,Louis Wolheim,62,Q7771537,Prigionieri dell'oceano,37
Q624,Louise Lovely,Q224,Jewelled Nights,Q16832049,Lela Bliss,61,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q6685026,Lottie Lyell,64,Q5454722,Fisher's Ghost,41
Q624,Louise Lovely,Q224,Jewelled Nights,Q18534097,Lucille McVey,62,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q3832433,Lily Elsie,61,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q6688390,Louis Willoughby,62,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q20081909,Louis Stevens,62,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q64605023,Louis Seel,70,Q64775011,Wiener Bilderbogen Nr. 1,26
Q624,Louise Lovely,Q224,Jewelled Nights,Q1872176,Louise Morland,67,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q68219,Louis de Wohl,62,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q3263301,Louis Vonelly,77,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q3263335,Louis Zellas,64,Q3209337,Galerie des monstres,40
Q624,Louise Lovely,Q224,Jewelled Nights,Q3098317,Louis Verneuil,67,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q730318,Louis Silvers,69,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q14943721,Louis Sarecky,62,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q3262810,Louis Née,67,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q86572,Luise Ullrich,62,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q6701333,Luisa Vehil,67,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q6668406,Lois Wilde,61,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q52157170,Lionel Houser,69,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q273944,Louise Platt,64,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q8215072,Louis Page,61,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q9024462,Louise Stanley,74,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q2310245,Alex Lovy,64,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q81447,Aldous Huxley,62,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q3263089,Louis Salou,67,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q3262948,Louis Poterat,62,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q3262834,Louis Page,61,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q2543131,Wally Rose,61,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q16594600,Luis Otero,61,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q269357,Joseph Losey,64,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q3840461,Luisa Poselli,62,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q1871973,Louis Soldan,64,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q3263252,Louis Valray,72,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q15999109,Evelyn Ellis,64,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q3263083,Louis Saintève,62,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q178037,Louis Velle,75,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q3840464,Luisa Rivelli,62,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q3263297,Louis Viret,67,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q55392,Louis Malle,67,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q976071,Laurie Lee,61,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q2802996,Louise Sorel,80,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q20511930,Louiza Samvelyan,62,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q3266852,Luis Varela,67,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q23992011,Louis Vittes,64,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q1871905,Louis Nye,64,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q5863188,Floria Bloise,62,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q1888426,Robert Clouse,62,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q2883424,Del Close,64,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q536603,Louise Marleau,67,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q544289,Lola Lemos,61,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q5984615,Luis Álvarez,67,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q15637499,Louis Waldon,64,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q3263837,Louise Turcot,62,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q3262782,Louis Navarre,62,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q16060967,Louis Navarre,62,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q707282,Lo Lieh,60,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q510227,Louise Portal,69,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q4734268,Alois Švehlík,64,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q6701279,Luis Ávalos,61,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q6548524,Lily Li,60,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q1844621,Évelyne Bouix,64,,,0
Q624,Louise Lovely,Q224,Jewelled Nights,Q111240,Jim Lovell,61,,,0
