dir_id,dir_lab,film_id,film_lab,cand_id,cand_lab,cand_score,cand_film_id,cand_film_lab,score
Q678,Scott Hicks,Q442,Down The Wind,Q19665395,Cyril Scott,64,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q3139672,Homer Scott,64,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q367717,Cyril Scott,64,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q6114668,Jack Prescott,67,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q7600246,Stanton Heck,61,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q7987306,Westcott Clarke,62,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q3958616,Seymour Hicks,67,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q20203156,Nick Stuart,64,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q6239211,John Hickson,61,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q7436631,Scott Kolk,67,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q55611255,Ewing Scott,64,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q15455681,Otto Eis,63,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q329163,Scotty Beckett,64,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q3339799,Nick Stewart,61,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q5272879,Dick Elliott,61,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q465125,Joan Hickson,61,Q5160040,Confessions of a Window Cleaner,36
Q678,Scott Hicks,Q442,Down The Wind,Q236394,Martha Scott,61,Q392924,Airport II – Giganten am Himmel,33
Q678,Scott Hicks,Q442,Down The Wind,Q2825051,Adrian Scott,61,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q15842285,Rey Scott,60,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q431656,Hazel Scott,64,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q3476267,Scott McKay,73,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q2903347,Bill Scott,67,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q7436344,Scott Forbes,61,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q5650753,Hans Strååt,60,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q470232,Albéric Schotte,64,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q28481305,Art Scott,60,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q14491699,Carlos Cotto,61,Q6462546,Flor de la mafia,34
Q678,Scott Hicks,Q442,Down The Wind,Q16018658,Avis Scott,76,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q3905521,Pippa Scott,64,Q4840421,Bad Ronald,35
Q678,Scott Hicks,Q442,Down The Wind,Q967851,Ken Scott,70,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q2039051,Otto Hanisch,61,Q1778577,Orpheus in der Unterwelt,38
Q678,Scott Hicks,Q442,Down The Wind,Q3791514,Scott Peters,61,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q28648338,Hennie Scott,70,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q10314171,Ken Scott,70,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q28654885,Sandra Scott,61,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q56005,Ridley Scott,61,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q1423160,Nick Tate,60,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q7436546,Scott Hylands,67,Q500280,Earthquake,26
Q678,Scott Hicks,Q442,Down The Wind,Q472435,Scott Jacoby,61,Q4840421,Bad Ronald,35
Q678,Scott Hicks,Q442,Down The Wind,Q1671398,Scott Conrad,61,Q1194657,In der Gewalt der Unterirdischen,36
Q678,Scott Hicks,Q442,Down The Wind,Q951522,Scott Hicks,100,Q5303019,Down the Wind,100
Q678,Scott Hicks,Q442,Down The Wind,Q1276587,Scott Baio,67,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q1701697,John Scott,67,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q441751,Milly Scott,64,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q7436780,Scott Mathews,67,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q328702,Dick Roth,60,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q22269248,Kirk Scott,76,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q204162,Bon Scott,60,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q213989,Scott Parker,61,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q7436629,Scott Kolden,61,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q738529,Oz Scott,63,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q472383,Eric Scott,76,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q1974435,Scott Paulin,61,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q461529,Scott Rudin,64,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q7438215,Scotty Bloch,61,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q22280379,James Scott,64,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q21403066,Lee Scott,60,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q2790955,Cynthia Scott,67,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q3952829,Scott Coffey,61,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q2260984,Scott McGinnis,64,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q6384997,Keith Scott,64,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q16239075,Scott Kraft,64,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q294992,Ann Scott,60,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q1515251,Scott Plank,64,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q278656,David Scott,64,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q316231,Scott Grimes,70,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q3805727,Jackie Scott,70,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q106485,Heike Schroetter,67,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q2963378,Chick Ortega,61,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q47164201,Carey Scott,64,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q2260860,Scott Fields,70,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q1958883,Scott Fults,64,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q557208,Scott Frank,64,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q7437058,Scott Pierce,70,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q3476199,Scott Curtis,70,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q346227,Scott Jaeck,73,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q3476296,Scott Reeves,61,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q1167052,Stewart Bick,61,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q15489362,John Scott,67,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q725650,Scott Cohen,64,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q311699,Scott Bakula,61,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q1189516,Dennis Scott,70,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q1642447,Scott Kroopf,61,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q709845,Keith Scott,64,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q3476283,Scott Patrick Green,60,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q2693047,Scott Bryce,64,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q6389496,Kenn Scott,67,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q3476228,Scott Handy,64,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q722927,Ken Stott,60,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q24699948,Scott Evers,64,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q537228,Taral Hicks,64,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q20987428,T. J. Scott,60,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q2702252,Scott McNeil,61,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q653935,Scott Bairstow,64,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q3810993,Judith Scott,61,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q354010,Scott Mosier,61,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q22231058,Eric Scott,76,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q26858807,Scott Oliver,61,,,0
Q678,Scott Hicks,Q442,Down The Wind,Q7436793,Scott McAfee,61,,,0
