dir_id,dir_lab,film_id,film_lab,cand_id,cand_lab,cand_score,cand_film_id,cand_film_lab,score
Q609,Ken Cameron,Q477,Out Of It,Q430893,Charles Kent,61,,,0
Q609,Ken Cameron,Q477,Out Of It,Q3427123,Renée Carl,60,,,0
Q609,Ken Cameron,Q477,Out Of It,Q19946456,Adam Eriksen,61,,,0
Q609,Ken Cameron,Q477,Out Of It,Q77474260,James Keane,64,,,0
Q609,Ken Cameron,Q477,Out Of It,Q3178471,Jewel Carmen,61,,,0
Q609,Ken Cameron,Q477,Out Of It,Q1358977,Ernst Klein,64,,,0
Q609,Ken Cameron,Q477,Out Of It,Q24206370,Carl Fenz,60,,,0
Q609,Ken Cameron,Q477,Out Of It,Q5045021,Caroline Cooke,64,,,0
Q609,Ken Cameron,Q477,Out Of It,Q3170476,Jean Ayme,60,,,0
Q609,Ken Cameron,Q477,Out Of It,Q3809247,John Emerson,61,,,0
Q609,Ken Cameron,Q477,Out Of It,Q19559954,Leona Anderson,64,,,0
Q609,Ken Cameron,Q477,Out Of It,Q28976298,Jean Calhoun,61,,,0
Q609,Ken Cameron,Q477,Out Of It,Q3238155,Arnold Kent,64,,,0
Q609,Ken Cameron,Q477,Out Of It,Q2982621,Colin Kenny,64,,,0
Q609,Ken Cameron,Q477,Out Of It,Q5913130,Ernst Klein,64,,,0
Q609,Ken Cameron,Q477,Out Of It,Q5026200,Cameron Carr,70,,,0
Q609,Ken Cameron,Q477,Out Of It,Q5042985,Carlton Dawe,61,,,0
Q609,Ken Cameron,Q477,Out Of It,Q3942285,Rudolph Cameron,62,,,0
Q609,Ken Cameron,Q477,Out Of It,Q21209318,Caroline Rankin,62,,,0
Q609,Ken Cameron,Q477,Out Of It,Q3384300,Pierre Caron,61,,,0
Q609,Ken Cameron,Q477,Out Of It,Q55388,René Clair,60,,,0
Q609,Ken Cameron,Q477,Out Of It,Q257544,Sue Carol,60,,,0
Q609,Ken Cameron,Q477,Out Of It,Q1676998,Jack Cameron,78,,,0
Q609,Ken Cameron,Q477,Out Of It,Q114273,Carl Jöken,70,,,0
Q609,Ken Cameron,Q477,Out Of It,Q3171573,Jean Daumery,61,,,0
Q609,Ken Cameron,Q477,Out Of It,Q326723,Leon Ames,60,Q201913,Sherlock Holmes in New York,28
Q609,Ken Cameron,Q477,Out Of It,Q3425827,René Bergeron,61,,,0
Q609,Ken Cameron,Q477,Out Of It,Q16493459,Iván Caseros,64,,,0
Q609,Ken Cameron,Q477,Out Of It,Q3170752,Jean Berton,64,,,0
Q609,Ken Cameron,Q477,Out Of It,Q313270,Jerome Kern,64,,,0
Q609,Ken Cameron,Q477,Out Of It,Q1848730,Moroni Olsen,61,,,0
Q609,Ken Cameron,Q477,Out Of It,Q6390966,Kenny Baker,64,,,0
Q609,Ken Cameron,Q477,Out Of It,Q3425963,René Cardona,73,Q5962775,The Divine Caste,32
Q609,Ken Cameron,Q477,Out Of It,Q3171325,Jean Clarens,61,,,0
Q609,Ken Cameron,Q477,Out Of It,Q1393256,Jack Carson,64,,,0
Q609,Ken Cameron,Q477,Out Of It,Q4941990,Sickan Carlsson,62,,,0
