dir_id,dir_lab,film_id,film_lab,cand_id,cand_lab,cand_score,cand_film_id,cand_film_lab,score
Q513,Bill Hughes,Q450,The Lost Islands,Q4911887,Billie West,64,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q4912243,Billy Bowers,61,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q235639,Billie Burke,61,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q531624,Billy West,67,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q2903755,Billy West,67,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q3787466,Hugo Ballin,64,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q5056142,Cecil Humphreys,62,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q5930162,Hugh Buckler,61,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q5576032,Hans Bille,67,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q5669862,Harry Hughes,61,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q4910857,Bill Shine,67,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q15443211,Billy House,73,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q2903740,Billy Thorpe,61,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q880642,Harry Hughes,61,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q4818807,Bill Kerr,60,Q710850,The Dam Busters,45
Q513,Bill Hughes,Q450,The Lost Islands,Q5044383,Carol Hughes,70,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q615962,Bill Reid,60,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q2903332,Bill Roberts,61,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q863063,Billy Curtis,61,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q321790,Bill Peet,60,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q4912885,Billy Lee,60,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q2903350,Bill Shirley,61,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q29785289,Billy Sheets,70,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q4913093,Billy Nelson,61,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q4908882,Bill Edwards,61,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q863163,Billy Laughlin,64,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q862411,Bill Roberts,61,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q862224,Bill Justice,61,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q464282,Bill Finger,64,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q353914,Bill Johnson,61,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q2903321,Bill Owen,60,Q3010062,L'anniversario,33
Q513,Bill Hughes,Q450,The Lost Islands,Q30122513,Bill Shine,67,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q862624,Bill Travers,61,Q3820025,The Klansman,57
Q513,Bill Hughes,Q450,The Lost Islands,Q727086,Hugh O'Brian,61,Q3645481,"Bruce Lee, The Legend",39
Q513,Bill Hughes,Q450,The Lost Islands,Q2903601,Billy Bridge,61,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q2903270,Bill Lee,63,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q202319,Bill Haley,67,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q20726833,Bill Nagy,60,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q2903658,Billy Kearns,61,Q3489250,The Dangerous Mission,49
Q513,Bill Hughes,Q450,The Lost Islands,Q862263,Bill Lee,63,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q4911483,Bill Zuckert,61,Q67609302,Case of Immunity,31
Q513,Bill Hughes,Q450,The Lost Islands,Q118570,Hans Billian,61,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q414574,Bill Butler,64,Q189505,Stillness in the Water,53
Q513,Bill Hughes,Q450,The Lost Islands,Q3102301,Georges Billy,67,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q748584,Bill Mumy,60,Q596965,Papillon,33
Q513,Bill Hughes,Q450,The Lost Islands,Q2026260,Bill Hayes,76,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q4909356,Bill Hayes,76,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q213550,Billy Graham,61,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q336555,Bill McCutcheon,62,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q8003225,Will Zens,60,Q12124868,Hot Summer in Barefoot County,31
Q513,Bill Hughes,Q450,The Lost Islands,Q16003059,Bill Sargent,61,Q2315913,Give 'em Hell,29
Q513,Bill Hughes,Q450,The Lost Islands,Q1445455,Bill Edwards,61,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q4910450,Bill Peck,60,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q4867183,Basil Henson,61,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q4964938,Brian O'Shaughnessy,60,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q4910314,Bill Naughton,67,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q19278995,Bill Hart,60,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q1174793,David Hughes,70,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q4910695,Bill Rogers,73,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q16019601,Bill Weston,64,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q808435,Barnard Hughes,64,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q862154,Bill Gunn,60,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q862208,Bill Hunter,73,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q16733873,Bill Osco,60,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q4908177,Bill Blunden,61,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q15788650,Bill Butler,64,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q74704169,Bill Pruner,64,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q35851,Bill Hicks,67,,,0
Q513,Bill Hughes,Q450,The Lost Islands,Q175142,Cybill Shepherd,62,Q4812367,At Long Last Love,48
