dir_id,dir_lab,film_id,film_lab,cand_id,cand_lab,cand_score,cand_film_id,cand_film_lab,score
Q639,Noel Monkman,Q316,The Power And The Glory,Q461681,Polly Moran,61,,,0
Q639,Noel Monkman,Q305,Typhoon Treasure,Q461681,Polly Moran,61,Q3602024,Red River Range,32
Q639,Noel Monkman,Q316,The Power And The Glory,Q20013595,Ángel Boyano,61,,,0
Q639,Noel Monkman,Q305,Typhoon Treasure,Q20013595,Ángel Boyano,61,Q6466359,La que no perdonó,31
Q639,Noel Monkman,Q316,The Power And The Glory,Q22122548,Nora Montalbán,64,,,0
Q639,Noel Monkman,Q305,Typhoon Treasure,Q22122548,Nora Montalbán,64,,,0
Q639,Noel Monkman,Q316,The Power And The Glory,Q3342662,Noel Madison,67,Q16525036,A Shot in the Dark,49
Q639,Noel Monkman,Q305,Typhoon Treasure,Q3342662,Noel Madison,67,Q4778356,Anything to Declare?,46
Q639,Noel Monkman,Q316,The Power And The Glory,Q6990027,Nell Martin,61,,,0
Q639,Noel Monkman,Q305,Typhoon Treasure,Q6990027,Nell Martin,61,,,0
Q639,Noel Monkman,Q316,The Power And The Glory,Q1690761,Joan Lowell,61,,,0
Q639,Noel Monkman,Q305,Typhoon Treasure,Q1690761,Joan Lowell,61,,,0
Q639,Noel Monkman,Q316,The Power And The Glory,Q16613433,Olga Mom,60,,,0
Q639,Noel Monkman,Q305,Typhoon Treasure,Q16613433,Olga Mom,60,Q4812241,Así es el tango,40
Q639,Noel Monkman,Q316,The Power And The Glory,Q3807004,Jane Froman,61,,,0
Q639,Noel Monkman,Q305,Typhoon Treasure,Q3807004,Jane Froman,61,,,0
Q639,Noel Monkman,Q316,The Power And The Glory,Q77469,Max Neal,60,Q1171609,Das sündige Dorf,32
Q639,Noel Monkman,Q305,Typhoon Treasure,Q77469,Max Neal,60,,,0
Q639,Noel Monkman,Q316,The Power And The Glory,Q6905994,Montie Montana,62,,,0
Q639,Noel Monkman,Q305,Typhoon Treasure,Q6905994,Montie Montana,62,,,0
Q639,Noel Monkman,Q316,The Power And The Glory,Q7047118,Noel Monkman,100,Q7757927,The Power and the Glory,100
Q639,Noel Monkman,Q305,Typhoon Treasure,Q7047118,Noel Monkman,100,Q7861333,Typhoon Treasure,100
Q639,Noel Monkman,Q316,The Power And The Glory,Q24203459,Manuel Dondé,61,Q20002606,The Unknown Policeman,36
Q639,Noel Monkman,Q305,Typhoon Treasure,Q24203459,Manuel Dondé,61,,,0
Q639,Noel Monkman,Q316,The Power And The Glory,Q5630686,Olof Ekman,64,,,0
Q639,Noel Monkman,Q305,Typhoon Treasure,Q5630686,Olof Ekman,64,,,0
Q639,Noel Monkman,Q316,The Power And The Glory,Q5997051,Troels Munk,61,,,0
Q639,Noel Monkman,Q305,Typhoon Treasure,Q5997051,Troels Munk,61,,,0
Q639,Noel Monkman,Q316,The Power And The Glory,Q11899554,Uno Onkinen,61,,,0
Q639,Noel Monkman,Q305,Typhoon Treasure,Q11899554,Uno Onkinen,61,,,0
Q639,Noel Monkman,Q316,The Power And The Glory,Q5531140,Gene Corman,61,,,0
Q639,Noel Monkman,Q305,Typhoon Treasure,Q5531140,Gene Corman,61,,,0
Q639,Noel Monkman,Q316,The Power And The Glory,Q2042240,Ove Kant,60,,,0
Q639,Noel Monkman,Q305,Typhoon Treasure,Q2042240,Ove Kant,60,,,0
Q639,Noel Monkman,Q316,The Power And The Glory,Q4969417,Monica Nielsen,62,,,0
Q639,Noel Monkman,Q305,Typhoon Treasure,Q4969417,Monica Nielsen,62,,,0
Q639,Noel Monkman,Q316,The Power And The Glory,Q12725704,Cornel Coman,67,,,0
Q639,Noel Monkman,Q305,Typhoon Treasure,Q12725704,Cornel Coman,67,,,0
Q639,Noel Monkman,Q316,The Power And The Glory,Q4303651,Nikolay Moskalenko,60,,,0
Q639,Noel Monkman,Q305,Typhoon Treasure,Q4303651,Nikolay Moskalenko,60,,,0
Q639,Noel Monkman,Q316,The Power And The Glory,Q12328720,Niels Borksand,62,,,0
Q639,Noel Monkman,Q305,Typhoon Treasure,Q12328720,Niels Borksand,62,,,0
Q639,Noel Monkman,Q316,The Power And The Glory,Q20968368,Noemí Manzano,67,,,0
Q639,Noel Monkman,Q305,Typhoon Treasure,Q20968368,Noemí Manzano,67,,,0
Q639,Noel Monkman,Q316,The Power And The Glory,Q3342659,Noel Johnson,67,,,0
Q639,Noel Monkman,Q305,Typhoon Treasure,Q3342659,Noel Johnson,67,,,0
Q639,Noel Monkman,Q316,The Power And The Glory,Q28549892,Mohan Segal,61,,,0
Q639,Noel Monkman,Q305,Typhoon Treasure,Q28549892,Mohan Segal,61,,,0
Q639,Noel Monkman,Q316,The Power And The Glory,Q4954281,Ane Hoel,60,,,0
Q639,Noel Monkman,Q305,Typhoon Treasure,Q4954281,Ane Hoel,60,,,0
