dir_id,dir_lab,film_id,film_lab,cand_id,cand_lab,cand_score,cand_film_id,cand_film_lab,score
Q588,Jack Lee,Q348,Robbery Under Arms,Q317574,Mack Sennett,60,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q3161872,Jane Keckley,60,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q2745500,Jack Mulhall,60,Q696057,Around the World in Eighty Days,41
Q588,Jack Lee,Q348,Robbery Under Arms,Q3829395,Leedham Bantock,61,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q3157339,Jack White,67,Q7112014,Outer Space Jitters,43
Q588,Jack Lee,Q348,Robbery Under Arms,Q6114297,Jack Nelson,63,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q15069965,Jackson Rose,60,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q15177567,Frank Losee,63,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q3161874,Jane Lee,75,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q710609,Dick Lee,75,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q21028280,Jack Leonard,70,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q6113960,Jack McCauley,67,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q64590683,Jack Warren,63,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q3157252,Jack MacKenzie,64,Q7771984,Dracula – Immer bei Anbruch der Nacht,38
Q588,Jack Lee,Q348,Robbery Under Arms,Q3157279,Jack Mower,67,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q1677245,Jack Wilson,63,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q5491008,Frankie Lee,63,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q6114583,Jack Perrin,63,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q772769,Helene Chadwick,61,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q1820771,Leslie Banks,60,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q60589069,Jacob Texiére,60,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q1677137,Jack Okey,71,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q272031,Jack White,67,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q72614,Jack Warner,63,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q669766,Jack Miller,74,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q6115627,Jack Wagner,63,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q1677225,Jack Trevor,63,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q1253621,Jack Kelly,67,Q5330298,Red Nightmare,39
Q588,Jack Lee,Q348,Robbery Under Arms,Q7157679,Peaches Jackson,61,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q45765,Jack London,63,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q3157239,Jack La Rue,74,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q3159384,Jacques Lerner,64,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q324604,Jack Pierce,74,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q545846,Jack Oakie,67,Q696057,Around the World in Eighty Days,41
Q588,Jack Lee,Q348,Robbery Under Arms,Q1677155,Jack Pennick,60,Q276769,Centauros del desierto,45
Q588,Jack Lee,Q348,Robbery Under Arms,Q1566398,Selmer Jackson,64,Q3801196,Three Brave Men,36
Q588,Jack Lee,Q348,Robbery Under Arms,Q1385379,Wilfred Jackson,61,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q5478807,Frances Lee,63,,,0
Q588,Jack Lee,Q348,Robbery Under Arms,Q6182767,Jerome Jackson,64,,,0
