dir_id,dir_lab,film_id,film_lab,cand_id,cand_lab,cand_score,cand_film_id,cand_film_lab,score
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q276324,Rose Dione,63,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q3026598,Dick La Reno,67,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q3561346,Richard Rosson,61,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q3706952,Dick Johnson,67,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q3453469,Russell Hicks,64,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q28045354,Bud Ross,71,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q6861426,Milton Ross,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q693256,Dick Huemer,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q112263,Colin Ross,63,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q54313916,Dick Hatton,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q2037842,Ross Fisher,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q63953577,Roy Eslick,63,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q2514758,Frank Ross,63,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q1391982,Robbie Ross,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q5272897,Dick Fair,67,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q6078311,Eric Roos,67,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q287977,Dick Powell,60,Q2400473,Woman on the Run,36
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q16625402,Ricardo de Rosas,64,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q1209649,Dick Foran,63,Q759339,The Atomic Sub,43
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q2707376,Dick Jones,74,Q7460671,Shadow of the Boomerang,100
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q766697,Erik Rhodes,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q1285116,Edith Oss,67,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q3026574,Dick Francis,67,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q35985735,Erik Olsson,60,Q7836533,Tre må man være,33
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q267184,Annie Ross,63,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q1176387,David Ross,74,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q5486968,Frank Gross,60,Q699717,Operation Petticoat,43
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q524304,Erik Rhodes,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q3437187,Edwin Gross,70,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q962908,Dick Haymes,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q5273537,Dick Wessel,70,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q3840465,Luisa Rossi,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q66712492,Dick Nelson,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q5273161,Dick Lyon,67,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q5388806,Erik Rosén,67,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q3026595,Dick Kelsey,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q28477680,Dick Shaw,67,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q4749647,Américo Hoss,60,Q16613046,Obras maestras del terror,42
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q1677186,Jack Rose,67,Q1110062,The Five Pennies,36
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q3037999,Douglas Dick,67,Q921764,Grand Sam,38
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q18223637,Dick Hogan,63,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q2197125,Alec Ross,67,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q3106823,Gino Rossi,63,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q5273536,Dick Wesson,70,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q13371958,Dick Wesson,70,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q23692159,Frank Gross,60,Q2477507,Segreto di Pollyanna,28
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q515632,Ossie Davis,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q3347277,Nikos Rizos,60,Q5245298,Dead Man's Treasure,38
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q3308484,Michael Ross,67,Q10392992,Walk Like a Dragon,29
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q3707876,Dink Trout,63,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q3572713,Yossi Yadin,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q184462,Croesus,62,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q5696923,Hector Ross,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q1189483,Dennis Ross,70,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q259998,Marion Ross,60,Q699717,Operation Petticoat,43
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q5006843,C. S. Rao,62,Q46993018,Sabhash Ramudu,38
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q1705566,Frédéric Rossif,73,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q1209753,Dick Miller,60,Q500296,The Little Shop of Horrors,57
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q708140,Dick York,67,Q7745591,The Last Blitzkrieg,43
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q284944,Ross Martin,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q7356903,Rodney Diak,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q3026579,Dick Emery,63,Q6546100,Light Up the Sky!,36
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q3105325,Gib Grossac,60,Q3518562,Terrain vague,39
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q5272991,Dick Haynes,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q2533292,Kadri Roshi,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q20684028,Olga Dickie,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q3086453,Françoise Deldick,64,Q1528525,Spada degli Orléans,39
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q5239207,David Rose,63,Q7740681,The House of the Seven Hawks,47
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q28731331,Don Ross,71,Q488376,Anatomia de un asesinato,38
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q17182541,Dick Joy,71,Q10381597,The Man in the Funny Suit,42
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q3026633,Dick Shawn,63,Q7960948,Wake Me When It's Over,44
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q1239496,Don Ross,71,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q2892345,Ron Haddrick,67,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q24295094,Paoli Rossi,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q104714,Rolf Hädrich,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q3787238,Howard Ross,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q7363896,Ron Haydock,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q1985474,Nick Nostro,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q1353046,Nini Rosso,63,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q3026648,Dick Wilson,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q929933,Roy Dotrice,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q5387391,Eric Rogers,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q12270304,Mickey Rose,70,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q922734,Dick Martin,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q3706975,Dick Vosburgh,64,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q380865,David Frost,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q658468,Mouss Diouf,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q2329915,Dick Warlock,67,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q3764718,Gino Rossi,63,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q5272970,Dick Hammer,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q953270,Dack Rambo,63,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q5273397,Dick Snider,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q36290,Diana Ross,74,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q1209782,Dick Richards,64,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q472714,Luigi Rossi,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q339170,Mick Rock,67,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q7369283,Ross Devenish,64,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q1776777,Dick Kaysø,67,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q3026618,Dick Murdoch,67,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q234224,Dian Fossey,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q7369286,Ross Dimsey,70,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q5273355,Dick Sebast,70,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q2167709,Ross Harris,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q328702,Dick Roth,78,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q550381,Dick Wolf,67,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q350753,Adam Ross,67,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q22945602,Dick Young,63,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q6147416,Jamie Ross,63,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q5273359,Dick Sharples,64,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q354133,Dick Lowry,63,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q5441693,Felice Rosser,64,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q1384404,Rick Rosenthal,61,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q1210014,Dickie Jobson,64,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q2032881,Ron Fricke,63,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q71577972,Rick Roberts,67,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q5272862,Dick Durock,70,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q5273384,Dick Smith,63,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q427748,Ross Hill,67,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q1209738,Dick Maas,67,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q1139727,Rick Rossovich,70,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q361677,Mick Ronson,70,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q1262126,Ed O'Ross,67,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q1102003,Dick Rude,67,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q4795229,Arnold Ross,60,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q5498657,Frederick Rolf,61,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q1742430,Kirby Dick,63,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q3934602,Riccardo Rossi,61,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q2056689,Ricco Ross,74,,,0
Q543,Dick Ross,Q356,Shadow Of The Boomerang,Q3941626,Rossella Drudi,61,,,0
