dir_id,dir_lab,film_id,film_lab,cand_id,cand_lab,cand_score,cand_film_id,cand_film_lab,score
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q2073821,Marshall Stedman,65,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q1357825,Marshall Neilan,67,Q21528161,Three-Ring Marriage,50
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q2063267,Tully Marshall,62,Q1995411,Die grüne Hölle,47
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q4893718,Bernard Vaughan,61,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q3157264,Jack Marshall,65,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q6376923,Kathleen Vaughan,65,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q4711841,Alberta Vaughn,62,Q21648831,The Romantic Age,55
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q1039135,Carl Junghans,65,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q324795,Norman D. Vaughan,65,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q16229597,Hilda Vaughn,60,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q22915129,Dorothy Vaughan,61,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q3326132,Niní Marshall,67,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q6773541,Marshall Crosby,61,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q5782632,Carl Hagman,62,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q4283265,Trudy Marshall,62,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q189453,Zena Marshall,65,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q560770,Marshall Thompson,63,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q3290990,Maria Mauban,60,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q706165,E. G. Marshall,60,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q271885,Marisa Pavan,60,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q240233,Diahann Carroll,61,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q722793,Frankie Vaughan,61,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q16601046,Martha Viana,60,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q7422573,Sarah Marshall,69,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q229513,Sarah Vaughan,71,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q7358591,Roger Marshall,62,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q28677131,Peggy Marshall,62,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q237659,Penny Marshall,62,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q3295016,Marshall Chess,62,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q235211,Marsha Mason,60,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q2555171,Tonie Marshall,62,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q512957,Noel Marshall,65,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q1664304,Martin Vaughan,69,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q4009028,Vaughn Meader,65,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q2344907,Stephen Marshall Katz,62,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q193871,Marshall McLuhan,76,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q472460,Sean Marshall,71,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q730943,Charles Hallahan,71,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q602862,Charles McCaughan,63,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q2396950,Marshall R. Teague,63,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q914432,Marshall Napier,61,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q261865,Mona Marshall,65,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q6773521,Marshall Colt,65,,,0
Q694,Vaughan C. Marshall,Q252,Caught In The Net,Q271040,Paula Marshall,75,,,0
