dir_id,dir_lab,film_id,film_lab,cand_id,cand_lab,cand_score,cand_film_id,cand_film_lab,score
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q1389016,James Williamson,61,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q3240904,Lillian Leighton,61,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q600035,William V. Mong,65,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q357958,William Carroll,62,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q3560682,Virginia Pearson,61,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q108630,Arthur Wellin,60,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q5936814,William Larsson,69,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q1361631,William A. Seiter,61,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q348189,Sylvia Ashton,60,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q1388010,William Moulton Marston,60,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q7937743,Vivian Martin,60,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q6095767,Ivan Abramson,67,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q3898005,Paul Armstrong,71,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q19559979,Billy Armstrong,81,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q1288644,Ernest William Hornung,62,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q294931,William Randolph Hearst,60,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q441259,William Brown,60,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q4798367,Arthur Cullin,60,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q28839201,Robin Williamson,61,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q3099019,Gaston Glass,62,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q16226889,Lillian Biron,67,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q64299321,William T. Carleton,63,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q18757229,William Parsons,69,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q13636005,William P. Carleton,63,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q8016366,William Orlamond,61,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q125249,William James,60,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q3569019,William Watson,65,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q6231879,John Ernest Williamson,62,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q950857,Warren William,65,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q8010758,William Hamilton,67,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q6548154,Lillian Langdon,62,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q8004706,William Austin,65,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q11838668,Lillian Lawrence,61,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q5043006,Carlton Griffin,62,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q782154,William LeBaron,62,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q8009733,William Gaxton,65,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q16005911,William Shenton,62,,,0
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q1395104,William Demarest,61,Q3569779,"Won Ton Ton, the Dog Who Saved Hollywood",41
Q574,Gillian Armstrong,Q473,The Singer And The Dancer,Q2580560,William Sistrom,62,,,0
