dir_id,dir_lab,film_id,film_lab,cand_id,cand_lab,cand_score,cand_film_id,cand_film_lab,score
Q605,Junya Sato,Q366,Koya No Toseinin,Q1697996,John Stone,60,,,0
Q605,Junya Sato,Q366,Koya No Toseinin,Q274899,Natalya Sats,64,,,0
Q605,Junya Sato,Q366,Koya No Toseinin,Q16585141,Juan Sarcione,61,,,0
Q605,Junya Sato,Q366,Koya No Toseinin,Q6312433,June Storey,67,,,0
Q605,Junya Sato,Q366,Koya No Toseinin,Q16585247,Juan Vítola,60,,,0
Q605,Junya Sato,Q366,Koya No Toseinin,Q3187859,Juana Sutton,73,,,0
Q605,Junya Sato,Q366,Koya No Toseinin,Q5953881,Juana Sujo,70,,,0
Q605,Junya Sato,Q366,Koya No Toseinin,Q6259714,John Sutro,60,,,0
Q605,Junya Sato,Q366,Koya No Toseinin,Q6147540,Tito Junco,60,Q3976437,Su Excelencia,21
Q605,Junya Sato,Q366,Koya No Toseinin,Q5952543,Juan Serrador,61,,,0
Q605,Junya Sato,Q366,Koya No Toseinin,Q268326,Olga San Juan,61,,,0
Q605,Junya Sato,Q366,Koya No Toseinin,Q2857861,Anya Seton,70,,,0
Q605,Junya Sato,Q366,Koya No Toseinin,Q1702414,Johnny Strong,61,,,0
Q605,Junya Sato,Q366,Koya No Toseinin,Q7810177,Tito Junco,60,,,0
Q605,Junya Sato,Q366,Koya No Toseinin,Q30900928,Juan Latrónico,61,,,0
Q605,Junya Sato,Q366,Koya No Toseinin,Q6550204,Lina Salomé,60,,,0
Q605,Junya Sato,Q366,Koya No Toseinin,Q683485,Agniya Barto,64,,,0
Q605,Junya Sato,Q366,Koya No Toseinin,Q470591,John Saxon,60,Q1257199,One Dollar Too Many,46
Q605,Junya Sato,Q366,Koya No Toseinin,Q6259399,John Stratton,61,,,0
Q605,Junya Sato,Q366,Koya No Toseinin,Q1718348,Nina Sandt,60,Q3427475,"Lucrezia Borgia, l'amante del diavolo",27
Q605,Junya Sato,Q366,Koya No Toseinin,Q3189986,Jun Tatara,60,,,0
Q605,Junya Sato,Q366,Koya No Toseinin,Q3348752,Santosh Dutta,61,Q639416,Goopy Gyne Bagha Byne,32
Q605,Junya Sato,Q366,Koya No Toseinin,Q1713154,Julián Mateos,64,Q1917921,...dai nemici mi guardo io!,41
Q605,Junya Sato,Q366,Koya No Toseinin,Q311219,Sammo Hung,60,,,0
Q605,Junya Sato,Q366,Koya No Toseinin,Q7426356,Satomi Oka,60,,,0
Q605,Junya Sato,Q366,Koya No Toseinin,Q10365458,Ruy Santos,70,,,0
Q605,Junya Sato,Q366,Koya No Toseinin,Q3189891,Julián Pastor,64,,,0
Q605,Junya Sato,Q366,Koya No Toseinin,Q3174685,Jean Stout,60,Q1214975,Las senoritas de Rochefort,38
Q605,Junya Sato,Q366,Koya No Toseinin,Q3258902,Lon Satton,60,Q3076747,For Love of Ivy,39
Q605,Junya Sato,Q366,Koya No Toseinin,Q6167331,Jay Weston,60,Q3076747,For Love of Ivy,39
Q605,Junya Sato,Q366,Koya No Toseinin,Q331381,Joe Santos,60,Q925809,Détective,25
Q605,Junya Sato,Q366,Koya No Toseinin,Q3028244,Dina Sfat,63,,,0
Q605,Junya Sato,Q366,Koya No Toseinin,Q3051021,Elina Salo,60,Q868985,The Diary of a Worker,38
Q605,Junya Sato,Q366,Koya No Toseinin,Q3188040,Judy Matheson,61,,,0
Q605,Junya Sato,Q366,Koya No Toseinin,Q3441449,Ron Satlof,60,,,0
Q605,Junya Sato,Q366,Koya No Toseinin,Q6095267,Orçun Sonat,60,,,0
Q605,Junya Sato,Q366,Koya No Toseinin,Q21070457,Julia Saly,60,,,0
Q605,Junya Sato,Q366,Koya No Toseinin,Q6314417,Junya Satō,90,Q17036710,Drifting Avenger,38
Q605,Junya Sato,Q366,Koya No Toseinin,Q1993033,June Salter,67,,,0
